First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G.xG,KeyP,Dist.key,Assts,xA,A.xA,xG.xA,xGperShot,xAperPass,GmxGperShot,AmxAperPass
Martin,Paterson,Martin Paterson,ORL,2015,69,S,1,0,16.06260564,0,0,0.07460479,-0.07460479,-0.07460479,1,12.94313042,0,0.065977927,-0.065977927,0.140582717,0.07460479,0.065977927,-0.07460479,-0.065977927
Tyson,Wahl,Tyson Wahl,CLB,2016,1077,D,2,0,19.40313459,0.5,0,0.088961006,-0.088961006,-0.088961006,1,18.15551707,0,0.051557464,-0.051557464,0.14051847,0.044480503,0.051557464,-0.044480503,-0.051557464
Steve,Clark,Steve Clark,DCU,2018,191,G,1,0,11.05341689,0,0,0.138476689,-0.138476689,-0.138476689,0,NA,0,0,0,0.138476689,0.138476689,0,-0.138476689,0
Bruno,Miranda,Bruno Miranda,DCU,2017,72,S,1,1,9.989605848,0,0,0.137528921,0.180897988,-0.137528921,0,NA,0,0,0,0.137528921,0.137528921,0,-0.137528921,0
Kharlton,Belmar,Kharlton Belmar,SKC,2018,18,S,1,0,7.911535881,0,0,0.136993775,-0.136993775,-0.136993775,0,NA,0,0,0,0.136993775,0.136993775,0,-0.136993775,0
Coy,Craft,Coy Craft,FCD,2015,72,M,2,0,25.76948309,0,0,0.134297945,-0.134297945,-0.134297945,0,NA,0,0,0,0.134297945,0.067148973,0,-0.067148973,0
Alexander,Bono,Alexander Bono,TOR,2017,2707,G,0,0,NA,NA,0,0,0,0,2,21.14191869,1,0.133583071,0.866416929,0.133583071,0,0.066791536,0,0.433208464
Joe,Willis,Joe Willis,HOU,2016,2419,G,0,0,NA,NA,0,0,0,0,1,13.62459908,1,0.133004782,0.866995218,0.133004782,0,0.133004782,0,0.866995218
Dave,Romney,Dave Romney,LAG,2015,279,D,1,1,12.96617137,0,0,0.041740355,0.220446709,-0.041740355,1,12.47968349,0,0.089088962,-0.089088962,0.130829317,0.041740355,0.089088962,-0.041740355,-0.089088962
Andres,Imperiale,Andres Imperiale,SJE,2017,1173,D,3,1,13.48859028,0,0,0.130666568,-0.02304186,-0.130666568,0,NA,0,0,0,0.130666568,0.043555523,0,-0.043555523,0
Mehdi,Ballouchy,Mehdi Ballouchy,NYC,2016,164,M,0,0,NA,NA,0,0,0,0,2,15.03806787,0,0.129239966,-0.129239966,0.129239966,0,0.064619983,0,-0.064619983
Luis,Robles,Luis Robles,NYRB,2016,3277,G,0,0,NA,NA,0,0,0,0,1,19.98181236,0,0.128875292,-0.128875292,0.128875292,0,0.128875292,0,-0.128875292
Paulo,Renato,Paulo Renato,SJE,2015,386,D,1,0,8.024003053,0,0,0.128815817,-0.128815817,-0.128815817,0,NA,0,0,0,0.128815817,0.128815817,0,-0.128815817,0
Michael,Parkhurst,Michael Parkhurst,ATL,2017,3066,D,1,0,36.24125584,0,0,0.021685462,-0.021685462,-0.021685462,5,37.30370361,0,0.106271114,-0.106271114,0.127956576,0.021685462,0.021254223,-0.021685462,-0.021254223
Luis,Marin,Luis Marin,SKC,2015,767,G,0,0,NA,NA,0,0,0,0,1,12.31630728,0,0.127190445,-0.127190445,0.127190445,0,0.127190445,0,-0.127190445
Donovan,Ricketts,Donovan Ricketts,ORL,2015,1998,G,0,0,NA,NA,0,0,0,0,1,21.82434478,0,0.125060872,-0.125060872,0.125060872,0,0.125060872,0,-0.125060872
Rafael,Ramos,Rafael Ramos,ORL,2017,59,B,1,0,29.54425875,0,0,0.03289958,-0.03289958,-0.03289958,1,18.99516781,0,0.092057281,-0.092057281,0.124956861,0.03289958,0.092057281,-0.03289958,-0.092057281
Kim,Kee-Hee,Kim Kee-Hee,SEA,2018,184,D,1,0,31.46448514,1,0,0.016325904,-0.016325904,-0.016325904,1,15.515999,0,0.108221081,-0.108221081,0.124546986,0.016325904,0.108221081,-0.016325904,-0.108221081
Lamar,Neagle,Lamar Neagle,SEA,2018,64,M,0,0,NA,NA,0,0,0,0,1,15.19134293,0,0.124376255,-0.124376255,0.124376255,0,0.124376255,0,-0.124376255
Raymon,Gaddis,Raymon Gaddis,PHI,2016,545,B,2,1,31.27842858,0.5,0,0.041218119,-0.014522494,-0.041218119,3,31.41100928,0,0.082752774,-0.082752774,0.123970893,0.020609059,0.027584258,-0.020609059,-0.027584258
Ashtone,Morgan,Ashtone Morgan,TOR,2018,389,B,1,1,20.09578625,0,0,0.04489374,0.004130194,-0.04489374,1,20.39453113,1,0.07893543,0.92106457,0.123829171,0.04489374,0.07893543,-0.04489374,0.92106457
Oyvind,Alseth,Oyvind Alseth,TOR,2017,283,B,1,0,10.51766134,0,0,0.070886987,-0.070886987,-0.070886987,1,20.96652809,0,0.052646177,-0.052646177,0.123533164,0.070886987,0.052646177,-0.070886987,-0.052646177
Alex,Bono,Alex Bono,TOR,2016,1447,G,0,0,NA,NA,0,0,0,0,1,16.30618978,0,0.122812687,-0.122812687,0.122812687,0,0.122812687,0,-0.122812687
Tyler,Miller,Tyler Miller,LAFC,2018,768,G,0,0,NA,NA,0,0,0,0,1,15.74778159,0,0.1211296,-0.1211296,0.1211296,0,0.1211296,0,-0.1211296
Shea,Salinas,Shea Salinas,SJE,2018,474,B,0,0,NA,NA,0,0,0,0,2,19.69918855,0,0.120779393,-0.120779393,0.120779393,0,0.060389697,0,-0.060389697
Francois,Affolter,Francois Affolter,SJE,2017,534,D,2,0,11.58216344,0,0,0.119490194,-0.119490194,-0.119490194,0,NA,0,0,0,0.119490194,0.059745097,0,-0.059745097,0
Leandro,Barrera,Leandro Barrera,SJE,2015,166,A,0,0,NA,NA,0,0,0,0,3,26.91777992,0,0.119022434,-0.119022434,0.119022434,0,0.039674145,0,-0.039674145
Jack,Elliott,Jack Elliott,PHI,2018,622,D,2,0,13.42029125,0,0,0.118216696,-0.118216696,-0.118216696,0,NA,0,0,0,0.118216696,0.059108348,0,-0.059108348,0
Chris,Tierney,Chris Tierney,NER,2018,86,B,1,1,22.20941298,1,1,0.117886475,-0.025772839,0.882113525,0,NA,0,0,0,0.117886475,0.117886475,0,0.882113525,0
Hector,Jimenez,Hector Jimenez,CLB,2018,174,B,2,2,24.97394577,0,0,0.116662049,0.021155947,-0.116662049,0,NA,0,0,0,0.116662049,0.058331025,0,-0.058331025,0
Zac,MacMath,Zac MacMath,COL,2017,857,G,0,0,NA,NA,0,0,0,0,2,26.13054752,0,0.115036053,-0.115036053,0.115036053,0,0.057518027,0,-0.057518027
Rafael,Garcia,Rafael Garcia,LAG,2017,1265,M,2,0,28.69023838,0.5,0,0.065165667,-0.065165667,-0.065165667,1,23.84150215,0,0.049016595,-0.049016595,0.114182262,0.032582833,0.049016595,-0.032582833,-0.049016595
Aly,Ghazal,Aly Ghazal,VAN,2018,317,M,1,1,17.34913254,1,0,0.113615002,0.409668391,-0.113615002,0,NA,0,0,0,0.113615002,0.113615002,0,-0.113615002,0
Jake,Gleeson,Jake Gleeson,POR,2016,2638,G,0,0,NA,NA,0,0,0,0,2,23.262144,0,0.112662999,-0.112662999,0.112662999,0,0.056331499,0,-0.056331499
Eric,Ayuk,Eric Ayuk,PHI,2016,95,A,2,2,22.90652275,0,0,0.112661447,0.190331828,-0.112661447,0,NA,0,0,0,0.112661447,0.056330724,0,-0.056330724,0
Brad,Knighton,Brad Knighton,NER,2016,1218,G,0,0,NA,NA,0,0,0,0,2,23.65724666,0,0.111526316,-0.111526316,0.111526316,0,0.055763158,0,-0.055763158
Joao,Moutinho,Joao Moutinho,LAFC,2018,374,B,2,0,32.73994087,0,0,0.055874962,-0.055874962,-0.055874962,1,21.80308235,0,0.055102367,-0.055102367,0.110977329,0.027937481,0.055102367,-0.027937481,-0.055102367
Taylor,Peay,Taylor Peay,POR,2015,341,B,2,1,21.53531803,0,0,0.061446134,0.002996505,-0.061446134,1,15.48215182,0,0.04740946,-0.04740946,0.108855595,0.030723067,0.04740946,-0.030723067,-0.04740946
Josh,Williams,Josh Williams,CLB,2018,401,D,2,0,18.52597049,0,0,0.107557305,-0.107557305,-0.107557305,0,NA,0,0,0,0.107557305,0.053778653,0,-0.053778653,0
Ken,Krolicki,Ken Krolicki,MTL,2018,602,M,1,0,29.45780075,0,0,0.035493141,-0.035493141,-0.035493141,1,21.972501,0,0.071841013,-0.071841013,0.107334154,0.035493141,0.071841013,-0.035493141,-0.071841013
Bill,Hamid,Bill Hamid,DCU,2016,1900,G,1,0,11.61541325,0,0,0.051526557,-0.051526557,-0.051526557,1,14.12063738,0,0.055363839,-0.055363839,0.106890396,0.051526557,0.055363839,-0.051526557,-0.055363839
Hadji,Barry,Hadji Barry,ORL,2017,26,A,1,0,15.8356757,0,0,0.105002384,-0.105002384,-0.105002384,0,NA,0,0,0,0.105002384,0.105002384,0,-0.105002384,0
Cole,Seiler,Cole Seiler,VAN,2016,194,B,0,0,NA,NA,0,0,0,0,2,20.21252953,0,0.102828799,-0.102828799,0.102828799,0,0.051414399,0,-0.051414399
Karl,Ouimette,Karl Ouimette,NYRB,2015,761,D,1,0,11.86038047,0,0,0.102812457,-0.102812457,-0.102812457,0,NA,0,0,0,0.102812457,0.102812457,0,-0.102812457,0
Bradford,Jamieson,Bradford Jamieson,LAG,2016,52,A,1,1,16.41199637,0,0,0.102468761,0.003926412,-0.102468761,0,NA,0,0,0,0.102468761,0.102468761,0,-0.102468761,0
Adam,Larsen Kwarasey,Adam Larsen Kwarasey,POR,2015,3133,G,0,0,NA,NA,0,0,0,0,1,18.61344205,0,0.101392898,-0.101392898,0.101392898,0,0.101392898,0,-0.101392898
Russell,Teibert,Russell Teibert,VAN,2018,466,M,2,0,29.93112018,1,0,0.070944965,-0.070944965,-0.070944965,1,31.96328245,0,0.030430072,-0.030430072,0.101375037,0.035472482,0.030430072,-0.035472482,-0.030430072
Warren,Creavalle,Warren Creavalle,PHI,2017,590,M,2,0,26.23194975,0,0,0.101284153,-0.101284153,-0.101284153,0,NA,0,0,0,0.101284153,0.050642076,0,-0.050642076,0
Joe,Bendik,Joe Bendik,ORL,2016,3264,G,0,0,NA,NA,0,0,0,0,1,17.74276261,0,0.100687197,-0.100687197,0.100687197,0,0.100687197,0,-0.100687197
Michael,Boxall,Michael Boxall,MIN,2018,778,D,1,0,10.77032961,0,0,0.063477402,-0.063477402,-0.063477402,1,20.65927637,0,0.037179853,-0.037179853,0.100657255,0.063477402,0.037179853,-0.063477402,-0.037179853
Rob,Lovejoy,Rob Lovejoy,HOU,2016,24,A,1,0,16.39083967,1,0,0.098233855,-0.098233855,-0.098233855,0,NA,0,0,0,0.098233855,0.098233855,0,-0.098233855,0
Marlon,Hairston,Marlon Hairston,COL,2015,284,B,0,0,NA,NA,0,0,0,0,2,18.3020991,0,0.097554101,-0.097554101,0.097554101,0,0.048777051,0,-0.048777051
Tyler,Deric,Tyler Deric,HOU,2015,2955,G,0,0,NA,NA,0,0,0,0,2,22.19777694,0,0.097363268,-0.097363268,0.097363268,0,0.048681634,0,-0.048681634
Wandrille,Lefevre,Wandrille Lefevre,MTL,2017,119,D,2,1,17.45125191,0,0,0.097033243,0.021531589,-0.097033243,0,NA,0,0,0,0.097033243,0.048516622,0,-0.048516622,0
Raymon,Gaddis,Raymon Gaddis,PHI,2018,356,B,1,0,30.40415473,0,0,0.031226716,-0.031226716,-0.031226716,1,13.34,0,0.065634711,-0.065634711,0.096861427,0.031226716,0.065634711,-0.031226716,-0.065634711
Aaron,Maund,Aaron Maund,VAN,2018,394,D,1,0,9.356475031,0,0,0.096490169,-0.096490169,-0.096490169,0,NA,0,0,0,0.096490169,0.096490169,0,-0.096490169,0
Evan,Bush,Evan Bush,MTL,2016,3102,G,0,0,NA,NA,0,0,0,0,2,25.27153828,0,0.096129038,-0.096129038,0.096129038,0,0.048064519,0,-0.048064519
Alejandro,Zendejas,Alejandro Zendejas,FCD,2015,217,A,0,0,NA,NA,0,0,0,0,3,31.25842659,0,0.095752229,-0.095752229,0.095752229,0,0.03191741,0,-0.03191741
Dejan,Jakovic,Dejan Jakovic,LAFC,2018,425,D,1,0,9.092151836,0,0,0.094897233,-0.094897233,-0.094897233,0,NA,0,0,0,0.094897233,0.094897233,0,-0.094897233,0
Tyler,Turner,Tyler Turner,ORL,2015,501,B,0,0,NA,NA,0,0,0,0,1,18.82228732,0,0.094242199,-0.094242199,0.094242199,0,0.094242199,0,-0.094242199
Jose,Villarreal,Jose Villarreal,LAG,2016,28,F,0,0,NA,NA,0,0,0,0,1,18.9148936,0,0.091963965,-0.091963965,0.091963965,0,0.091963965,0,-0.091963965
Kip,Colvey,Kip Colvey,COL,2018,213,B,0,0,NA,NA,0,0,0,0,2,26.61980767,0,0.091955122,-0.091955122,0.091955122,0,0.045977561,0,-0.045977561
Gaston,Sauro,Gaston Sauro,CLB,2015,279,D,1,0,9.553377675,0,0,0.091369928,-0.091369928,-0.091369928,0,NA,0,0,0,0.091369928,0.091369928,0,-0.091369928,0
Kevin,Oliveira,Kevin Oliveira,SKC,2017,23,S,0,0,NA,NA,0,0,0,0,1,14.75745998,0,0.091041316,-0.091041316,0.091041316,0,0.091041316,0,-0.091041316
Donald,Smith,Donald Smith,NER,2017,56,B,0,0,NA,NA,0,0,0,0,1,9.348616208,0,0.090145926,-0.090145926,0.090145926,0,0.090145926,0,-0.090145926
Ricky,Lopez-Espin,Ricky Lopez-Espin,RSL,2018,30,S,1,0,12.19239107,0,0,0.088752505,-0.088752505,-0.088752505,0,NA,0,0,0,0.088752505,0.088752505,0,-0.088752505,0
Rafael,Garcia,Rafael Garcia,LAG,2015,364,M,1,1,18.833816,1,0,0.027076093,0.064935172,-0.027076093,2,32.29339505,0,0.059325688,-0.059325688,0.086401781,0.027076093,0.029662844,-0.027076093,-0.029662844
Oniel,Fisher,Oniel Fisher,SEA,2016,252,B,1,0,29.09014309,1,0,0.032095617,-0.032095617,-0.032095617,2,32.40568319,1,0.054017387,0.945982613,0.086113005,0.032095617,0.027008694,-0.032095617,0.472991306
Jaime,Villarreal,Jaime Villarreal,LAG,2017,403,M,2,1,27.57082912,1,0,0.085616228,-0.028878524,-0.085616228,0,NA,0,0,0,0.085616228,0.042808114,0,-0.042808114,0
Harrison,Heath,Harrison Heath,ORL,2016,231,M,0,0,NA,NA,0,0,0,0,1,10.51068504,0,0.085328292,-0.085328292,0.085328292,0,0.085328292,0,-0.085328292
Carlos,Cermeno,Carlos Cermeno,FCD,2017,351,M,1,0,18.62887611,0,0,0.084489736,-0.084489736,-0.084489736,0,NA,0,0,0,0.084489736,0.084489736,0,-0.084489736,0
Collin,Fernandez,Collin Fernandez,CHI,2016,15,S,1,0,12.18416288,0,0,0.083917316,-0.083917316,-0.083917316,0,NA,0,0,0,0.083917316,0.083917316,0,-0.083917316,0
David,Bingham,David Bingham,SJE,2017,2168,G,0,0,NA,NA,0,0,0,0,1,19.76258144,1,0.083594757,0.916405243,0.083594757,0,0.083594757,0,0.916405243
David,Choiniere,David Choiniere,MTL,2016,76,M,2,1,22.71207651,0.5,0,0.08308631,0.026256513,-0.08308631,0,NA,0,0,0,0.08308631,0.041543155,0,-0.041543155,0
David,Bingham,David Bingham,SJE,2016,3187,G,0,0,NA,NA,0,0,0,0,1,18.86458057,0,0.082952765,-0.082952765,0.082952765,0,0.082952765,0,-0.082952765
Tony,Rocha,Tony Rocha,ORL,2017,36,M,0,0,NA,NA,0,0,0,0,2,28.64893599,1,0.082859301,0.917140699,0.082859301,0,0.04142965,0,0.45857035
Bobby,Shuttleworth,Bobby Shuttleworth,MIN,2017,3021,G,1,0,15.65816081,0,0,0.081218536,-0.081218536,-0.081218536,0,NA,0,0,0,0.081218536,0.081218536,0,-0.081218536,0
Micheal,Azira,Micheal Azira,COL,2018,32,M,1,0,15.73465046,0,0,0.080819626,-0.080819626,-0.080819626,0,NA,0,0,0,0.080819626,0.080819626,0,-0.080819626,0
David,Arshakyan,David Arshakyan,CHI,2017,45,F,1,0,14.69689168,0,0,0.080669363,-0.080669363,-0.080669363,0,NA,0,0,0,0.080669363,0.080669363,0,-0.080669363,0
Conor,Doyle,Conor Doyle,COL,2016,40,M,1,0,19.43822587,0,0,0.079713908,-0.079713908,-0.079713908,0,NA,0,0,0,0.079713908,0.079713908,0,-0.079713908,0
Miles,Robinson,Miles Robinson,ATL,2018,107,D,1,0,10.17703788,0,0,0.079279221,-0.079279221,-0.079279221,0,NA,0,0,0,0.079279221,0.079279221,0,-0.079279221,0
Stefan,Frei,Stefan Frei,SEA,2016,3119,G,1,1,11.91124784,0,0,0.078717182,0.42914755,-0.078717182,0,NA,0,0,0,0.078717182,0.078717182,0,-0.078717182,0
Zach,Steinberger,Zach Steinberger,HOU,2015,41,S,1,0,27.42151026,0,0,0.042939138,-0.042939138,-0.042939138,1,29.46391013,0,0.035310244,-0.035310244,0.078249382,0.042939138,0.035310244,-0.042939138,-0.035310244
Marcelo,Silva,Marcelo Silva,RSL,2018,229,D,1,0,10.35030917,0,0,0.077416284,-0.077416284,-0.077416284,0,NA,0,0,0,0.077416284,0.077416284,0,-0.077416284,0
Chris,Konopka,Chris Konopka,TOR,2015,1990,G,1,1,10.14596595,0,0,0.077221511,0.21665038,-0.077221511,0,NA,0,0,0,0.077221511,0.077221511,0,-0.077221511,0
Shay,Facey,Shay Facey,NYC,2015,1924,D,0,0,NA,NA,0,0,0,0,1,25.80954523,0,0.076332669,-0.076332669,0.076332669,0,0.076332669,0,-0.076332669
Collen,Warner,Collen Warner,MIN,2018,156,M,2,0,26.68186246,0.5,0,0.075085231,-0.075085231,-0.075085231,0,NA,0,0,0,0.075085231,0.037542615,0,-0.037542615,0
Seth,Sinovic,Seth Sinovic,SKC,2018,280,B,1,0,23.9771975,0,0,0.044751342,-0.044751342,-0.044751342,1,32.25024806,0,0.02941033,-0.02941033,0.074161672,0.044751342,0.02941033,-0.044751342,-0.02941033
Carter,Manley,Carter Manley,MIN,2018,350,B,0,0,NA,NA,0,0,0,0,1,17.11341068,1,0.074118316,0.925881684,0.074118316,0,0.074118316,0,0.925881684
Liam,Fraser,Liam Fraser,TOR,2018,201,M,2,1,26.05675711,0,0,0.072684726,0.000846364,-0.072684726,0,NA,0,0,0,0.072684726,0.036342363,0,-0.036342363,0
Raul,Mendiola,Raul Mendiola,LAG,2017,51,A,0,0,NA,NA,0,0,0,0,1,8.840955831,0,0.071952183,-0.071952183,0.071952183,0,0.071952183,0,-0.071952183
Oriol,Rosell,Oriol Rosell,ORL,2018,54,S,2,1,29.62915286,0.5,0,0.071765413,-0.032770289,-0.071765413,0,NA,0,0,0,0.071765413,0.035882706,0,-0.035882706,0
James,Musa,James Musa,SKC,2017,94,M,1,1,22.17775462,0,0,0.070473233,0.154481262,-0.070473233,0,NA,0,0,0,0.070473233,0.070473233,0,-0.070473233,0
Aaron,Kovar,Aaron Kovar,LAFC,2018,7,F,1,0,30.96181519,0,0,0.067607185,-0.067607185,-0.067607185,0,NA,0,0,0,0.067607185,0.067607185,0,-0.067607185,0
Maxine,Chanot,Maxine Chanot,NYC,2016,431,D,1,0,10.55412834,0,0,0.066089106,-0.066089106,-0.066089106,0,NA,0,0,0,0.066089106,0.066089106,0,-0.066089106,0
Cameron,Porter,Cameron Porter,SKC,2017,26,F,1,0,22.92253258,0,0,0.065447031,-0.065447031,-0.065447031,0,NA,0,0,0,0.065447031,0.065447031,0,-0.065447031,0
Nick,Rimando,Nick Rimando,RSL,2017,2633,G,0,0,NA,NA,0,0,0,0,1,20.4514211,0,0.064373176,-0.064373176,0.064373176,0,0.064373176,0,-0.064373176
Aidan,Daniels,Aidan Daniels,TOR,2018,15,S,1,0,23.43434285,1,0,0.061573355,-0.061573355,-0.061573355,0,NA,0,0,0,0.061573355,0.061573355,0,-0.061573355,0
Jeff,Attinella,Jeff Attinella,RSL,2015,956,G,0,0,NA,NA,0,0,0,0,1,19.39284662,0,0.061273668,-0.061273668,0.061273668,0,0.061273668,0,-0.061273668
Igor,Juliao,Igor Juliao,SKC,2017,47,B,2,1,31.68015121,0,0,0.06107723,0.021857585,-0.06107723,0,NA,0,0,0,0.06107723,0.030538615,0,-0.030538615,0
Evan,Bush,Evan Bush,MTL,2015,2944,G,0,0,NA,NA,0,0,0,0,1,22.26676672,0,0.060808434,-0.060808434,0.060808434,0,0.060808434,0,-0.060808434
Jose,Leiton,Jose Leiton,MIN,2017,20,S,0,0,NA,NA,0,0,0,0,1,10.21420702,0,0.060253389,-0.060253389,0.060253389,0,0.060253389,0,-0.060253389
Daniel,Johnson,Daniel Johnson,CHI,2018,22,S,0,0,NA,NA,0,0,0,0,1,11.61747929,0,0.059810261,-0.059810261,0.059810261,0,0.059810261,0,-0.059810261
Kharlton,Belmar,Kharlton Belmar,SKC,2017,12,S,0,0,NA,NA,0,0,0,0,1,24.05869126,0,0.058587935,-0.058587935,0.058587935,0,0.058587935,0,-0.058587935
Coy,Craft,Coy Craft,FCD,2017,17,M,1,0,18.2550404,1,0,0.058109442,-0.058109442,-0.058109442,0,NA,0,0,0,0.058109442,0.058109442,0,-0.058109442,0
Christopher,Wehan,Christopher Wehan,SJE,2018,26,S,1,0,22.09572866,0,0,0.058042955,-0.058042955,-0.058042955,0,NA,0,0,0,0.058042955,0.058042955,0,-0.058042955,0
Alhaji,Kamara,Alhaji Kamara,DCU,2017,18,F,1,0,11.87046018,0,0,0.05593337,-0.05593337,-0.05593337,0,NA,0,0,0,0.05593337,0.05593337,0,-0.05593337,0
Tony,Alfaro,Tony Alfaro,SEA,2017,865,D,1,0,14.41976421,0,0,0.021672972,-0.021672972,-0.021672972,1,30.44813007,0,0.034176799,-0.034176799,0.055849772,0.021672972,0.034176799,-0.021672972,-0.034176799
Joshua,Yaro,Joshua Yaro,PHI,2016,1390,D,0,0,NA,NA,0,0,0,0,1,16.33923193,0,0.055681689,-0.055681689,0.055681689,0,0.055681689,0,-0.055681689
Justin,Bilyeu,Justin Bilyeu,NYRB,2017,94,B,1,0,35.8232606,0,0,0.023432046,-0.023432046,-0.023432046,1,31.93365975,0,0.030650166,-0.030650166,0.054082212,0.023432046,0.030650166,-0.023432046,-0.030650166
Michael,Boxall,Michael Boxall,MIN,2017,1142,D,1,0,22.85805383,0,0,0.034714855,-0.034714855,-0.034714855,1,26.26037747,0,0.018791512,-0.018791512,0.053506367,0.034714855,0.018791512,-0.034714855,-0.018791512
Clarence,Goodson,Clarence Goodson,SJE,2016,189,D,1,0,11.87681039,0,0,0.051744355,-0.051744355,-0.051744355,0,NA,0,0,0,0.051744355,0.051744355,0,-0.051744355,0
Grant,Lillard,Grant Lillard,CHI,2018,401,D,1,0,12.0037036,0,0,0.050536429,-0.050536429,-0.050536429,0,NA,0,0,0,0.050536429,0.050536429,0,-0.050536429,0
Justin,Morrow,Justin Morrow,TOR,2018,96,B,0,0,NA,NA,0,0,0,0,1,14.53370651,0,0.05034303,-0.05034303,0.05034303,0,0.05034303,0,-0.05034303
David,Mateos,David Mateos,ORL,2015,561,D,1,1,15.44013034,0,0,0.049290744,0.022916552,-0.049290744,0,NA,0,0,0,0.049290744,0.049290744,0,-0.049290744,0
Brian,Rowe,Brian Rowe,LAG,2015,663,G,0,0,NA,NA,0,0,0,0,1,12.27237548,0,0.049191696,-0.049191696,0.049191696,0,0.049191696,0,-0.049191696
Mikey,Ambrose,Mikey Ambrose,ATL,2017,303,B,1,0,29.34954216,1,0,0.019367368,-0.019367368,-0.019367368,1,32.25752974,0,0.029060609,-0.029060609,0.048427977,0.019367368,0.029060609,-0.019367368,-0.029060609
Osvaldo,Alonso,Osvaldo Alonso,SEA,2018,279,M,2,0,31.06512008,0.5,0,0.048361734,-0.048361734,-0.048361734,0,NA,0,0,0,0.048361734,0.024180867,0,-0.024180867,0
Chris,Odoi-Atsem,Chris Odoi-Atsem,DCU,2018,15,B,1,1,15.31779439,0,0,0.048078741,-0.012078146,-0.048078741,0,NA,0,0,0,0.048078741,0.048078741,0,-0.048078741,0
Lawrence,Olum,Lawrence Olum,POR,2018,192,M,1,0,12.04805378,0,0,0.047187616,-0.047187616,-0.047187616,0,NA,0,0,0,0.047187616,0.047187616,0,-0.047187616,0
Deybi,Flores,Deybi Flores,VAN,2016,47,M,2,0,34.22738963,1,0,0.047005325,-0.047005325,-0.047005325,0,NA,0,0,0,0.047005325,0.023502663,0,-0.023502663,0
Christian,Dean,Christian Dean,CHI,2018,181,D,0,0,NA,NA,0,0,0,0,1,17.75825512,0,0.044404135,-0.044404135,0.044404135,0,0.044404135,0,-0.044404135
Jose,Aja,Jose Aja,VAN,2018,778,D,1,0,15.325,0,0,0.04434046,-0.04434046,-0.04434046,0,NA,0,0,0,0.04434046,0.04434046,0,-0.04434046,0
Chad,Barson,Chad Barson,CLB,2016,351,D,0,0,NA,NA,0,0,0,0,1,24.49931887,0,0.043973773,-0.043973773,0.043973773,0,0.043973773,0,-0.043973773
Marco,Bustos,Marco Bustos,VAN,2016,70,M,1,0,26.09502299,0,0,0.043950187,-0.043950187,-0.043950187,0,NA,0,0,0,0.043950187,0.043950187,0,-0.043950187,0
John,Stertzer,John Stertzer,NYC,2017,76,M,0,0,NA,NA,0,0,0,0,1,21.39039037,0,0.043859945,-0.043859945,0.043859945,0,0.043859945,0,-0.043859945
Tony,Taylor,Tony Taylor,NYC,2015,71,F,1,0,24.54162383,0,0,0.043741355,-0.043741355,-0.043741355,0,NA,0,0,0,0.043741355,0.043741355,0,-0.043741355,0
Justin,Bilyeu,Justin Bilyeu,NYRB,2016,134,B,2,1,23.77372603,0.5,0,0.043184317,-0.004511426,-0.043184317,0,NA,0,0,0,0.043184317,0.021592158,0,-0.021592158,0
Sean,Okoli,Sean Okoli,NER,2015,71,F,1,0,12.19180052,0,0,0.043160694,-0.043160694,-0.043160694,0,NA,0,0,0,0.043160694,0.043160694,0,-0.043160694,0
Marco,Farfan,Marco Farfan,POR,2018,290,B,0,0,NA,NA,0,0,0,0,1,28.07881052,0,0.04109727,-0.04109727,0.04109727,0,0.04109727,0,-0.04109727
Ricardo,Clark,Ricardo Clark,CLB,2018,155,M,1,1,11.36147878,0,1,0.039617797,0.27317857,0.960382203,0,NA,0,0,0,0.039617797,0.039617797,0,0.960382203,0
Tony,Rocha,Tony Rocha,ORL,2018,29,M,1,0,28.71709639,1,0,0.039015251,-0.039015251,-0.039015251,0,NA,0,0,0,0.039015251,0.039015251,0,-0.039015251,0
Zack,Steffen,Zack Steffen,CLB,2017,3238,G,0,0,NA,NA,0,0,0,0,1,28.86511086,0,0.038718158,-0.038718158,0.038718158,0,0.038718158,0,-0.038718158
Dominic,Oduro,Dominic Oduro,MTL,2018,12,F,1,0,24.56302913,0,0,0.038539155,-0.038539155,-0.038539155,0,NA,0,0,0,0.038539155,0.038539155,0,-0.038539155,0
Louis,Beland-Goyette,Louis Beland-Goyette,MTL,2018,104,M,0,0,NA,NA,0,0,0,0,1,24.56302913,0,0.038539155,-0.038539155,0.038539155,0,0.038539155,0,-0.038539155
Shamit,Shome,Shamit Shome,MTL,2017,15,S,1,0,28.95178449,1,0,0.038464235,-0.038464235,-0.038464235,0,NA,0,0,0,0.038464235,0.038464235,0,-0.038464235,0
Conor,Casey,Conor Casey,CLB,2016,46,F,0,0,NA,NA,0,0,0,0,1,21.97391692,0,0.037579428,-0.037579428,0.037579428,0,0.037579428,0,-0.037579428
Nosa,Nosa,Nosa,VAN,2017,77,M,0,0,NA,NA,0,0,0,0,1,27.0279337,0,0.037012013,-0.037012013,0.037012013,0,0.037012013,0,-0.037012013
Shawn,Barry,Shawn Barry,RSL,2018,152,B,0,0,NA,NA,0,0,0,0,1,19.48802966,0,0.036985097,-0.036985097,0.036985097,0,0.036985097,0,-0.036985097
